#	Nonantibiotic_medications	Mouthwash_freq	Dietary_restrictions	Alcohol_consumption	Coffee_consumption	Toothbrush_storage_location	Bathroom_window	Window_open_freq	Pets	Missing_teeth	Dental_devices	Adenoids_tonsils_removed
Haemophilus_haemolyticus	0.114572063249	0.139428468189	0.307404813531	0.0961897306161	0.0879978395455	0.160856366813	0.319012314948	0.266040824399	0.117735698324	0.0663673741079	0.142211003826	0.0663673741079
Kingella_denitrificans	0.135694006176	0.135491883607	0.0633314952389	0.113744723272	0.120735645425	0.120727292346	0.0967223926211	0.201604838672	0.13839328545	0.166822949727	0.342238421434	0.0782946802155
Porphyromonas_endodontalis	0.114572063249	0.102446536986	0.0537329546723	0.0961897306161	0.110490137562	0.112118588618	0.0818495311751	0.182002860188	0.117735698324	0.174006109085	0.336677505219	0.0663673741079
Actinomyces_odontolyticus	0.0120790699062	0.208402375966	0.053082895195	0.00832383736715	0.011489443957	0.119746716698	0.0994297921364	0.141352891024	0.0555502786878	0.162906948472	0.185613856727	0.184614083499
Actinomyces_massiliensis	0.0810143305425	0.354606261901	0.0872964785137	0.00827977803065	0.0297368232897	0.107133336021	0.0676543604757	0.114400345354	0.229586794606	0.105725309761	0.0555011646388	0.0311335369552
Actinomyces_viscosus	0.0166635882288	0.149603703651	0.0779155069979	0.271403650526	0.207817051559	0.215329758799	0.0730646570469	0.202531844415	0.107235467042	0.129315421731	0.120265619468	0.258333614007
Granulicatella_adiacens	0.163621109119	0.102401656529	0.0856740859421	0.0594868740002	0.124901832319	0.10653511399	0.233484496347	0.405605563223	0.0501046093749	0.100508445232	0.203025443728	0.188899132196
Raoultella_ornithinolytica	0.136446775987	0.161983934654	0.126099764482	0.110942591763	0.110490137562	0.112118588618	0.107220801775	0.152888645122	0.117735698324	0.115474787605	0.0838563082681	0.115474787605
Acinetobacter_parvus	0.12184319464	0.192546110949	0.126099764482	0.163250839677	0.140787092643	0.149987989521	0.107220801775	0.152888645122	0.117735698324	0.174006109085	0.109175547381	0.115474787605
Pseudomonas_putida	0.0215997495872	0.10464805282	0.0290855251473	0.0130506724142	0.00990491149383	0.0408557433605	0.182042859395	0.159584910007	0.223292450993	0.0533165427932	0.0878704822326	0.0533165427932
Aerococcus_viridans	0.114572063249	0.139428468189	0.126099764482	0.13322994443	0.179173717276	0.082372646206	0.14025708983	0.148940583156	0.117735698324	0.115474787605	0.142211003826	0.115474787605
Acinetobacter_lwoffii	0.114572063249	0.161983934654	0.126099764482	0.13322994443	0.140787092643	0.082372646206	0.1813050005	0.133962399534	0.124997744382	0.24268301344	0.109175547381	0.115474787605
Pseudomonas_stutzeri	0.149736306895	0.175585037046	0.185371109416	0.167287534661	0.175459229388	0.11163148076	0.250764656012	0.185284658146	0.170286559458	0.213493578534	0.14992272158	0.164262138065
Achromobacter_unclassified	0.12184319464	0.149612300585	0.126099764482	0.0961897306161	0.110490137562	0.112118588618	0.0818495311751	0.159163296989	0.117735698324	0.174006109085	0.0838563082681	0.24268301344
Roseomonas_unclassified	0.136446775987	0.192546110949	0.0537329546723	0.110942591763	0.140787092643	0.193307329922	0.107220801775	0.177383820436	0.124997744382	0.174006109085	0.109175547381	0.174006109085
Acinetobacter_johnsonii	0.167925771826	0.220722120782	0.124199436395	0.14873180552	0.175459229388	0.155271739821	0.146936839039	0.189676797167	0.152119822399	0.339453403594	0.128649284016	0.213493578534
Pseudomonas_aeruginosa	0.155780012301	0.165967662832	0.0723228656251	0.14873180552	0.150196149097	0.155271739821	0.174588566044	0.178033161724	0.15815597615	0.213493578534	0.128649284016	0.164262138065
Ochrobactrum_anthropi	0.12184319464	0.149612300585	0.0537329546723	0.110942591763	0.140787092643	0.112118588618	0.14025708983	0.133962399534	0.124997744382	0.24268301344	0.109175547381	0.115474787605
